doc_id,prompt_id,author,source,text_role,text,word_count,sentence_count,mean_sentence_len,type_token_ratio,hapax_ratio,bigram_repetition,nominalization_per_1000,participial_ing_per_1000,coordination_per_1000,that_per_1000,passive_like_per_1000,dialogue_mark_density,direction_per_1000,cardinal_per_1000,egocentric_per_1000,landmark_per_1000,motion_per_1000,sequence_per_1000,deictic_per_1000,route_step_density,survey_route_ratio,landmark_reuse_ratio,left_right_imbalance,closure_per_1000,imperative_sentence_share,first_person_per_1000,second_person_per_1000,sensory_per_1000,affect_per_1000,formulaic_phrase_per_1000,narrative_route_ratio
wp_015_human,wp_015,human,writingprompts,writingprompts_human_story_excerpt,"I had about 5 seconds to get used to lying on my back and frankly I was comfortable there until the 6th second rolled around and someone kicked me in the gut. You know what that feels like? A good solid kick in the gut that wakes you right up and rearranges your priorities in a hurry starting with `` make that not happen again, please''. So I was pretty pissed when I opened my eyes, breath gathered ready to swear the first person I saw into oblivion. That it was me made me pause halfway through `` Sonovvua-'' It was me. I'd kicked me. Or at least me with breasts, muscles and glasses, none of which I remembered having. I put my face in my hands, rubbed my eyes with my palms and opened them again to see, yup. Lady Me. Me'Lady in fact. There could be no question. `` Uh'' I said like the eloquent conversationalist I am. And she responded with, in my voice but falsetto, `` Shut up. I know you have questions. Frankly we all do. But if you're anything like the others you'll wait like we've been waiting too.'' This did n't help. So instead I edged myself onto my elbows and looked around. Me and Me'lady were in a bright white walled room",215.0,18.0,11.944444444444445,0.6511627906976745,0.8071428571428572,0.04672897196261683,4.651162790697675,23.25581395348837,51.16279069767442,18.6046511627907,4.651162790697675,0.006980802792321117,37.2093023255814,0.0,9.30232558139535,4.651162790697675,0.0,9.30232558139535,18.6046511627907,46.51162790697674,0.1,0.0,1.0,9.30232558139535,0.0,134.88372093023256,18.6046511627907,9.30232558139535,0.0,0.0,3.2
wp_016_human,wp_016,human,writingprompts,writingprompts_human_story_excerpt,"*Crack*. A large section of an old wall came crashing down. Dust and debris flew everywhere, a beam of water sprouted from somewhere, and yelling could be heard coming from upstairs. ‘ What the hell is going on down there? Phil? PHIL? Are you okay? ’ Phil shook his head, coughed a few times, patted his limbs, checking whether they were all there, and made his way towards the stairs. A loud ringing noise filled his ears. ‘ Yeah, yeah, I ’ m okay, fine, nothing to worry about. It ’ s just a piece of old— ‘ He fell silent, as he saw something amidst the mist of dust. A faint green light, blinking slowly, irregularly. Phil took out his flashlight from his utility belt and flipped the ‘ on ’ switch. No light. ‘ Goddamn batteries. Should have bought the top brand. Where are the spare— ‘ ‘ PHIL! Do I need to come down there? ’ interrupted the voice from upstairs. ‘ No no, it ’ s okay. It ’ s just, the flashlight. Its, uhm, batteries— ‘ Phil looked at the light again. It had started to blink more rapidly, and appeared to have moved a bit towards him. He felt the urge to meet it halfway, as if it was a love long lost, with",204.0,24.0,8.5,0.6470588235294118,0.7803030303030303,0.024630541871921152,9.803921568627452,44.11764705882353,24.50980392156863,0.0,0.0,0.0,39.21568627450981,0.0,0.0,9.803921568627452,9.803921568627452,0.0,14.705882352941176,49.01960784313726,0.125,0.0,0.0,14.705882352941176,0.0,9.803921568627452,4.901960784313726,39.21568627450981,0.0,4.901960784313726,1.2
wp_017_human,wp_017,human,writingprompts,writingprompts_human_story_excerpt,"Dear Diary, I know its been a while but please forgive me. Earlier today when walking home from school I had a strange, no, the strangest thing that has ever happened to me happened today and I am totally freaking out. I was crossing Squash Creek on the north bridge like I do everyday after class. But this time when I approached the on ramp I noticed a small wooden stool sitting in the path. it was n't until I tried walking around it did I notice the..thing, I do n't know what to call it a troll maybe? Yeah, a troll that makes sense. I met a troll today. At first I though it was some crude creation of some meth tweakers made of dead cats and fish but then this harry, scalie thing turned to me and gave me a grin. I was so taken back that I fell on my ass right there. If not for that I would have been out of there instantly, and the fact that this thing started to speak to me..'' Easy there young-en!'' it said in a disturbingly human voice `` Where be you off to in such a hurry''? Naturally I answered it. I spoke back to the `` troll'', I must have been in shock still. `` I was",219.0,13.0,16.846153846153847,0.5844748858447488,0.7734375,0.04587155963302747,4.566210045662101,41.0958904109589,31.963470319634702,22.831050228310502,4.566210045662101,0.005494505494505495,31.963470319634702,4.566210045662101,13.698630136986301,0.0,18.264840182648403,27.397260273972602,18.264840182648403,77.62557077625571,0.2,0.0,1.0,18.264840182648403,0.0,114.15525114155251,4.566210045662101,0.0,4.566210045662101,0.0,1.588235294117647
wp_018_human,wp_018,human,writingprompts,writingprompts_human_story_excerpt,"I'm sitting opposite a man. Someone who I had never met before in person but who's life I have memorized in its totality. My childhood has always been rather hazy, so I feel as though I've supplemented it with pictures of happiness found in the old, meticulous diary entries of the individual before me. It is n't the first time I've done this. The only way to get someone to talk is to truly become the them. Truth is as relative as the universe in which it has been conceived and I for one have created a very relative universe for myself. `` Blink once for a yes and twice for a no, do you understand?'' 'Blink' The white walls of the eight by ten room had recently really started to take a toll on me, but they served a purpose. There was a certain spaceless quality it imbued that allowed me to pull the mark out of the real world, and into one of my own creation. `` Now, I am going to show you a short clip. You will not like the contents of this video. You are to watch the whole thing and will not close your eyes or look away for it's duration. Is this also understood?'' A pair of piercing blue eyes stared back defiantly.",218.0,12.0,18.166666666666668,0.6513761467889908,0.7887323943661971,0.018433179723502335,22.93577981651376,18.34862385321101,32.11009174311926,4.587155963302752,4.587155963302752,0.00353045013239188,13.761467889908257,0.0,4.587155963302752,9.174311926605505,0.0,13.761467889908257,4.587155963302752,27.522935779816514,0.25,0.0,0.0,4.587155963302752,0.0,50.45871559633027,22.93577981651376,4.587155963302752,0.0,0.0,2.1666666666666665
wp_019_human,wp_019,human,writingprompts,writingprompts_human_story_excerpt,"Genetics are such a strange thing, such a bizarre coincidence of DNA and traits. Take me for example. I have a very unique genome. Immutable, my doctor calls it. Apparently that means that even when bitten by a vampire, attacked by a werewolf, or even cursed by magic, I remain human. Stubbornly so, in fact. I'm nearly 1400 years old, yet another strange trait of my immutable genome. My cells replicate perfectly, giving me a theoretical immortality and I do n't really get sick. Like I said, genetics are funny. When I was born, I remember being treated as a freak, someone strange and different. My doctors took a lot of blood and tissue samples, and I remember spending a lot of time with needles in me. Then of course, came the Upheaval. It started about fifty years after I was born, and it continued for nearly three centuries. Mankind slowly went extinct, our place taken by the supernatural creatures of legends. No one really knows how it started, but it began in Europe. Vampires and Werewolves emerged and began killing and turning everyone they could find. Then came the Fomor, the Seelie and Unseelie, and all the other Gloaming creatures. By the end, every human had been turned or killed, except one. I was kept as a science experiment",219.0,19.0,11.526315789473685,0.634703196347032,0.7410071942446043,0.06422018348623848,18.264840182648403,31.963470319634702,63.926940639269404,9.132420091324201,9.132420091324201,0.0,0.0,0.0,0.0,0.0,13.698630136986301,22.831050228310502,0.0,36.529680365296805,1.0,0.0,0.0,4.566210045662101,0.05263157894736842,77.62557077625571,0.0,0.0,13.698630136986301,0.0,2.625
wp_020_human,wp_020,human,writingprompts,writingprompts_human_story_excerpt,"I kicked off my gym shoes as I walked into my apartment. My entire body ached from the day. What time was it? Late enough to be pitch black outside. God, I could use a whole body massage right now. I fell into the couch and stretched out, feeling each muscle tense up, from my torso to my calves, and then relax. I breathed out audibly. Today ’ s training had been the toughest yet - a relentless cycle of pounding the punching bag, hours in the ring, and shooting drills. Mark, my trainer, had been more determined than ever to train, but I had also sensed his underlying, quiet distress throughout the day. The doorbell rang suddenly, startling me. I got up quietly from the couch and peered through the peephole. There was a woman standing there, with long red hair and thick framed glasses, looking down the hallway. She looked vaguely familiar somehow, but I couldn ’ t place her. I opened the door tentatively. The woman stood in the doorframe staring at me for a long moment, a knot on her forehead, frowning slightly. “ Alexa? Is that really you? Alexa Goodman? ” she had an untraceable accent. “ That ’ s my name. Can I help you with something? ” The woman ’ s face brightened,",211.0,22.0,9.590909090909092,0.6872037914691943,0.8,0.03809523809523807,9.47867298578199,56.872037914691944,33.175355450236964,9.47867298578199,4.739336492890995,0.0,47.39336492890995,0.0,4.739336492890995,9.47867298578199,4.739336492890995,4.739336492890995,14.218009478672986,56.872037914691944,0.09090909090909091,0.0,1.0,9.47867298578199,0.0,90.04739336492891,9.47867298578199,0.0,0.0,0.0,1.6666666666666667
wp_021_human,wp_021,human,writingprompts,writingprompts_human_story_excerpt,"`` Now we head over to the war-torn sector Y-5 solar system, where two moons of the neutral Narjinn planet were obliterated by a series of Jukoo projectiles, said to have been blown off course by solar wind. Tragedy in-'' *click-* `` -and you're going to take the tail and wrap it three fold around the rest of the body. Now here's the step everyone misses. Come in a little closer, because this is important. Look here. Everyone's afraid to use these quills in the recipe. Nonsense-'' *click-* `` This is earth. One of the most well reserved planets in the galaxy. This is mostly due to a lack of societal advancement. The humans, earth's most advanced species, have at least acquired some forms of tier one technology. But it is a far cry from even the impoverished sector RR-4. Ah, here is a very curious subgroup of the human species, the northern american. It walks along the designated'concrete': a primitive form of infrastructure, composed mainly of water and sand. The human navigates as best he can, narrowly avoiding other humans and occasionally bumping in to one, not unlike the flightless one-eyed Yipps on planet Voranus. It enters a structure through glass panels and engages with another human at an arrangement of wood and marble. A transaction is made. A",219.0,17.0,12.882352941176471,0.6666666666666666,0.8424657534246576,0.03669724770642202,13.698630136986301,13.698630136986301,31.963470319634702,0.0,4.566210045662101,0.004713275726630008,13.698630136986301,4.566210045662101,0.0,0.0,9.132420091324201,0.0,13.698630136986301,22.831050228310502,0.6666666666666666,0.0,0.0,0.0,0.0,4.566210045662101,0.0,0.0,4.566210045662101,0.0,0.6
wp_022_human,wp_022,human,writingprompts,writingprompts_human_story_excerpt,"Now deep down in hell, where the sinners stood Somethin' bad was brewin', it was nothin' good The demon lords were squabblin', down to a man About who'd rule them all, and be the one in command! Satan started roarin', with his eyes ablaze ``'T is I who ruled the underworld, for all of my days! You other sinners better bow,'cause you ca n't compare: I'm the biggest, baddest demon lord! And *I've* got the most flair!'' But Lucifer, he would n't take this insult sittin' down He stood right up and paced about his face in a frown `` You might have ruled till now, with your iron fist But it was ME who started up this whole affair, you get my gist? I'm the first to sin, the giant on which you stand: If anything it should be YOU beneath MY command!'' Then Beelzebub, now, he would n't settle for this He flew into the air on the foulest of mists `` Now you two have the royal claim, that much I know true But I have one question to pose! a quandary for you!' Our final goal is Heaven, would n't we all agree? But since *I* rule the skies, you ca n't do it without me!'' Then Abbadon stood, rising up in a flash The beneath",219.0,7.0,31.285714285714285,0.593607305936073,0.676923076923077,0.03669724770642202,4.566210045662101,9.132420091324201,31.963470319634702,4.566210045662101,13.698630136986301,0.005338078291814947,36.529680365296805,0.0,4.566210045662101,0.0,0.0,9.132420091324201,0.0,45.662100456621005,0.1111111111111111,0.0,1.0,0.0,0.0,50.22831050228311,45.662100456621005,0.0,0.0,0.0,1.2
wp_023_human,wp_023,human,writingprompts,writingprompts_human_story_excerpt,"Stela Malsano confounded every epidemiologist, even someone as knowledgeable as Dr. Anna Walker. Most diseases, you see, spread from an initial vector of infection. A man stumbles into a garbage heap with an open sore and picks up a dangerous bacterium which proceeds to multiply in his body, then spreads it around by coughing and vomiting. A woman orders an exotic undercooked fish at a Japanese sushi restaurant harboring pathogens from the ocean and kisses her children at home. Once the responsible anchors itself in the host, it starts to reproduce and eventually breaks free to infect others. The self-catalytic process repeats itself until it either runs out of hosts, is contained, or simply expires. Not Stela Malsano. When it erupted, it did so instantly around the entire globe as though someone had suddenly pulled a lever, flipped a switch, pressed a button. Entire families on the far side of the earth awoke screaming with vivid hallucinations. Chaos ensued on the highways as drivers seized with convulsions and caught in the grip of lifelike trances lost control of their vehicles, often fatally. Dr. Anna, attending a colloquium on multiverse influence at the University of Illinois, bore witness to the entire room suddenly get up and run around screaming with lunatic abandon. Some thought the zombie apocalypse had begun; others were",221.0,14.0,15.785714285714286,0.7013574660633484,0.832258064516129,0.027272727272727226,18.099547511312217,27.149321266968325,31.67420814479638,0.0,4.524886877828054,0.0,31.67420814479638,0.0,0.0,4.524886877828054,0.0,22.624434389140273,13.574660633484163,54.29864253393665,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,4.524886877828054,0.0,0.0,0.0,0.08333333333333333
wp_024_human,wp_024,human,writingprompts,writingprompts_human_story_excerpt,"The quiet squeaky steps of my front porch have seldom been kept up. I am a brick house. My interior looks like someone from the 70's plastered their retro look on me. Baige shag carpet, green and orange wallpaper, I once felt the hustle and bustle of my tenants, but something happened ten years ago that made the first tenants leave. I do n't know if it was something I did or if it was possibly a death in the family.All I know is I was boarded up and left here. I felt at peace, I rested. It felt good to rest those ten years, but recently, some new tenants came in, I do n't remember them knocking. They filled my air ducts with smoke, and I felt the occassional burn singe into my shag carpet. They came 3 months ago. Ever since then I've felt dirty inside, like there was a grit about me. I overheard one of the tenants scream about drugs and getting high, whatever that means. It's 2am, I notice cars lining up on the block, only they are n't regular cars, they are police cruisers. Well this is embarrassing, it looks like they are looking at my lot. It has n't been kept up. I feel naked. Oh, there they are lining up... oh my",220.0,17.0,12.941176470588236,0.5909090909090909,0.6846153846153846,0.07762557077625576,0.0,36.36363636363637,36.36363636363637,9.090909090909092,4.545454545454546,0.0,36.36363636363637,0.0,4.545454545454546,4.545454545454546,9.090909090909092,9.090909090909092,18.181818181818183,54.54545454545455,0.1111111111111111,0.0,1.0,9.090909090909092,0.0,100.0,0.0,27.272727272727273,0.0,0.0,2.4166666666666665
wp_025_human,wp_025,human,writingprompts,writingprompts_human_story_excerpt,"To put it politely, today has been a long day. There are some other words I would add to that, but the promise of $ 200 dollars is hard to resist. Staying up all night to cram for the two hardest finals of my academic career ( so far ) was bad enough. Running into my ex-girlfriend and her new boyfriend celebrating being done with finals when I tried to run into Quicki ’ s for a snack between finals was bad enough. Getting urgent calls from my mom asking for $ 50 ( that I don ’ t have ) in order to pay her phone bill in the middle of my second final was bad enough. Having all of that happen today, the last day of my stupid bet with Colin, was more than bad enough, but to make matters worse, ten feet from getting to my dorm and a well deserved nap, I stepped in doggie-doo. All of that was bad enough, so when I opened the door to my dorm and heard a crowd of people shout, “ Happy birthday, Timothy! ” I was less than impressed. I stared the group down for a moment, my eyes glancing over their faces trying to see someone I recognized from a class or one of Colin ’ s",209.0,9.0,23.22222222222222,0.6076555023923444,0.7716535433070866,0.07692307692307687,4.784688995215311,47.84688995215311,28.708133971291865,19.138755980861244,4.784688995215311,0.0,23.923444976076556,0.0,0.0,4.784688995215311,4.784688995215311,9.569377990430622,4.784688995215311,38.27751196172249,0.2,0.0,0.0,4.784688995215311,0.0,76.55502392344498,0.0,4.784688995215311,0.0,4.784688995215311,2.375
wp_026_human,wp_026,human,writingprompts,writingprompts_human_story_excerpt,"**Odyssey of the Edrathi: A'Home' At Last? ** Our homeworld is long dead, and few of us remain. There were many `` flotilla fleets'' like ours, although what has become of them, who can say? Do the people of Ukrub still number in the millions at least, or are the 437,521 survivors in our fleet all that remain of our race? Even with the tetradrives to travel a lightyear in the span of a month, it would take centuries to properly contact the other fleets, and who's to say we would ever receive an answer? Years of rotating individuals between waking work and cryosleep, the prohibition of bearing children except in extreme circumstances, the reclamation of any and all resources onboard our ships, all to keep us going until we found another planet to settle. We found such a world through the telescopes, the closest world brimming with life in our otherwise barren sector, and set up a string of jumps towards that planet. As we drew ever closer, however, we were able to see the clustered lights on the nightside, and learned that we were indeed not alone in this cold unforgiving universe. We had been given new hopes and fears in a single stroke, for while it was a world harbouring an alien intelligence, we knew so little",217.0,9.0,24.11111111111111,0.6589861751152074,0.8321678321678322,0.02314814814814814,13.824884792626728,36.866359447004605,36.866359447004605,13.824884792626728,9.216589861751151,0.0016233766233766235,18.433179723502302,0.0,0.0,0.0,0.0,9.216589861751151,4.608294930875576,27.649769585253456,0.25,0.0,0.0,9.216589861751151,0.0,73.73271889400921,0.0,4.608294930875576,4.608294930875576,0.0,3.1666666666666665
wp_027_human,wp_027,human,writingprompts,writingprompts_human_story_excerpt,"Sublieutenant G'rakh sighed as he watched the flickering screen. *Eight years at the Academy just to be stuck at this lousy post*, he thought to himself. G'rakh was one of three officers assigned to the scanning station aboard the starship *Lek'vah*. Hours were long and uneventful, especially in this dead region of space. He looked up as someone walked in the room. It was Lieutenant Salak'kor, his immediate superior. `` Nothing to report here, sir'' he said, as Salak'kor lowered himself into the seat beside him. `` Well, I did n't really expect there to be much'' replied Salak'kor. `` There has n't been any life in this system for thousands of *vrakh*.'' G'rakh called up a review of the system on his screen. He leaned forward and skimmed through the article. `` Simple planetary system orbiting an F-class star. Of the eight planets only one, the third planet in, was believed capable of sustaining life. However, we can only speculate as the planet was destroyed some 6,000 *vrakh* ago.'' G'rakh looked back at the scanner screen. Where there should have been a planet instead was an immense debris field. Most of the fragments were small, about the size of an escape pod, but some were very large, several times larger than the *Lek'vah* herself. One or two of the",216.0,16.0,13.5,0.6342592592592593,0.7591240875912408,0.027906976744186074,4.62962962962963,23.14814814814815,18.51851851851852,0.0,9.25925925925926,0.006269592476489028,32.407407407407405,0.0,9.25925925925926,4.62962962962963,4.62962962962963,0.0,23.14814814814815,37.03703703703704,0.1111111111111111,0.0,0.0,13.88888888888889,0.0,9.25925925925926,0.0,0.0,0.0,0.0,0.375
wp_028_human,wp_028,human,writingprompts,writingprompts_human_story_excerpt,"Where am I? How did I get here? What is going on? Why is there so much blood in the room? I must keep quiet. I have clearly been attacked. I dont know where my attacker is, but I must get out of here before he returns. I open the door to the room I am in and look around. I see a small room behind a one way mirror. There is a guy on the floor curled up in a ball. He has been beaten badly. Someone very sadistic did this to him. I open his door, and he screams at me to leave. I tell him I will be back for him and he starts crying. Clearly he is mentally unstable. I walk over to him and put my arm on him and tell him he will be alright. I must have touched a broken bone or something, because he jumped at my touch and started screaming more. Do n't worry. I promise I will come back for you. I told him. I shut the door behind him. I go up some stairs and open a door. The door on the other side is impossible to see without knowing where the latch is to open it. I feel around and ifnd out how to open the door from",220.0,24.0,9.166666666666666,0.5136363636363637,0.6814159292035398,0.1004566210045662,0.0,22.727272727272727,45.45454545454545,0.0,13.636363636363637,0.0,45.45454545454545,0.0,18.181818181818183,50.0,13.636363636363637,4.545454545454546,36.36363636363637,63.63636363636363,0.07142857142857142,0.6363636363636364,0.0,9.090909090909092,0.0,109.0909090909091,4.545454545454546,9.090909090909092,0.0,0.0,1.9285714285714286
wp_029_human,wp_029,human,writingprompts,writingprompts_human_story_excerpt,"I am alone. The silence is empowering. Nothing to hear. Nobody to talk to. I can finally be alone with my thoughts. Eternity is mine, and mine alone, and in it, I am whole. I am free. Someone tried to take my eternity from me. A man. He liked to talk. He did n't want to be alone. He would talk for hours, stealing my time from me. He said such strange things. He wanted to bring back humanity. He tried to force me to help him. I hit him in the head with a rock. The man finally stopped talking. And now I am alone again.",107.0,18.0,5.944444444444445,0.5607476635514018,0.6333333333333333,0.07547169811320753,37.38317757009346,46.728971962616825,28.037383177570092,0.0,0.0,0.0,9.345794392523365,0.0,9.345794392523365,0.0,18.69158878504673,18.69158878504673,0.0,46.728971962616825,0.5,0.0,0.0,28.037383177570092,0.0,130.84112149532712,0.0,9.345794392523365,56.074766355140184,0.0,4.4
wp_030_human,wp_030,human,writingprompts,writingprompts_human_story_excerpt,"He sat on the sidewalk, watching people enter and exit the door before him every few minutes. No one really paid him any attention, maybe because he and his coat were covered in dirt. But, that's the way life was when you did n't have a home. Cleanliness did n't matter as much as satiating your hunger, and there was certainly food to be had beyond this door. There did n't appear to be anything special about the door or even the building. It looked similar to the rest of the buildings on this street. But there was something different about it. Most notably, when the door opened, delicious scents filled his nostrils. A couple and their child emerged from the door and walked down the street. The door stayed open for half a second before it started to close again. During that time, he was hit by a tidal wave of scents that sparked his hunger and summoned saliva. Spiced meat, potatoes, greens, oh he could almost taste it! The excitement the smells inspired brought him to his feet. Surely someone would come outside with extra food? Perhaps they would see him and share their bounty? The thought made his mouth water more. He had to get in there. The door had already closed again by now, but he",220.0,18.0,12.222222222222221,0.6318181818181818,0.762589928057554,0.045662100456621,13.636363636363637,27.272727272727273,50.0,9.090909090909092,9.090909090909092,0.0,9.090909090909092,0.0,0.0,36.36363636363637,13.636363636363637,18.181818181818183,22.727272727272727,40.90909090909091,0.5,0.75,0.0,18.181818181818183,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.1111111111111111
wp_031_human,wp_031,human,writingprompts,writingprompts_human_story_excerpt,"`` What about Thursday? We could hang out, see a movie, you could just slip in a few compliments. That's all they really add up to, anyway.'' Thor again. He's persistent, and nice enough in person, but he's like the rest of them. `` Ummm, I do n't know, man. I'm already meeting Mithras for breakfast, one of those buddhas for lunch, and I promised Jesus I'd explain the Internet to him.'' He looked crestfallen. `` You must realize what this situation is like for me, right?'' `` Yes, of course, it's very strange for you, being the last human. I know we all just came out if the woodwork when your species left, but we were struck a terrible blow by their departure.'' If heard things like this before. `` Well, you had plenty of notice. The population began emigrating centuries ago!'' `` Yes, and we carried on in secret. That was probably a mistake. From our point of view, it seemed inconceivable that people would really want to leave! Look at Earth! It's beautiful! We had our little cults and it was working well. Once people left, the loneliness hit like a strange hunger. You're all we have left. You shine like a beautiful light. We just want to commune with you. You could hang out with us",214.0,20.0,10.7,0.6542056074766355,0.7357142857142858,0.023474178403755874,14.018691588785046,18.69158878504673,28.037383177570092,9.345794392523365,0.0,0.009983361064891847,37.38317757009346,0.0,18.69158878504673,0.0,18.69158878504673,14.018691588785046,0.0,70.09345794392523,0.08333333333333333,0.0,0.5,0.0,0.0,65.42056074766356,37.38317757009346,9.345794392523365,9.345794392523365,0.0,1.2666666666666666
wp_032_human,wp_032,human,writingprompts,writingprompts_human_story_excerpt,"`` You know, I did n't think cynicism was an emotion.'' I mention casually, skirting around the emaciated, mottled grey-black humanoid creature sitting cross-legged on my kitchen table. The, erm, Cynic ( I guess? ) pulls its curtain of greasy black hair back with one hand and gestures to the hair-tie on my wrist with his other. I toss it to him and duck behind the table to grab a couple of sodas from the box on the floor. `` Well for most people it's probably not.'' Cynic answers in a voice that sounds eerily like Jack of Blades from the PC version of Fable. `` But since you developed a ridiculous habit of channeling what little negative emotion you have into fuel for your shitty attitude and rapidly declining sense of humor I get to represent pretty much every negative emotion you have: so that's your pain from your few meaningful rejections, your anxiety about your crashing and burning immediately upon entering your adult life, all of that festering contempt and angst from when you were twelve, the last toxic bits of your episode of existential depression from age fourteen and your overall depressing view of existence. I get to represent all of that because cynical bullshit is all you'll listen too.'' I continue to surprise myself by listening",218.0,7.0,31.142857142857142,0.6834862385321101,0.8389261744966443,0.04608294930875578,32.11009174311926,45.87155963302752,32.11009174311926,13.761467889908257,0.0,0.0047430830039525695,18.34862385321101,0.0,9.174311926605505,18.34862385321101,9.174311926605505,4.587155963302752,9.174311926605505,32.11009174311926,0.16666666666666666,0.25,0.0,0.0,0.0,45.87155963302752,59.63302752293578,0.0,0.0,0.0,1.5714285714285714
wp_033_human,wp_033,human,writingprompts,writingprompts_human_story_excerpt,"The house was a quaint house, by no means lavish or excessive. It had harboured a grand total of two families in its life, a fine accomplishment by any house's means. The first family gave the house its name, House. They were also the ones who decided House was a cheery fellow, and gave him a new appearance of vibrant yellow to match this endowed persona. His new skin was a stark contrast to the deep, relaxed green of the forest that infringed upon the property. But all good things must come to an end; and too quickly at that, for houses age much slower than people. The family grew from a man and woman to a group of six. House had no idea if this was a large or small family, after all, he was only a house. In time however, the children grew and eventually and inevitably left the nest, leaving once again only the man and woman, now old and wrinkled. House enjoyed watching over and protecting them in their last days. He enjoyed their quiet reminiscence of bygone times, and the soft way in which they spoke to each other. The way they held each other at night to the manner in which they shared meals together was testimony enough of their love for one another.",220.0,12.0,18.333333333333332,0.6090909090909091,0.746268656716418,0.05022831050228316,13.636363636363637,13.636363636363637,54.54545454545455,9.090909090909092,0.0,0.0,4.545454545454546,0.0,4.545454545454546,0.0,4.545454545454546,13.636363636363637,0.0,22.727272727272727,0.5,0.0,1.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.2
r2r_000_path4668_gpt-5.4-mini,r2r_000_path4668,llm,r2r,r2r_route_story,"I turned from the bed and slipped out through the door at its far right, letting it click shut behind me. The hallway was narrow and cool, carrying the faint smell of dust and old wood. I walked its length until it opened into a wider space, then turned left and passed the stairs, their banister gleaming softly in the dim light. Ahead, the next door on my left faced the sitting room, and I paused there, looking into it as if someone might be waiting to be recognized.

Then I turned left again and left the bedroom behind. The hallway seemed longer on the return, as though it had stretched itself while I wasn’t paying attention. I turned left and entered the sitting room, where the air was warmer and still. I waited by the chair, one hand resting on its worn back, listening to the quiet settle around me.

At last I turned around and left the room, retracing my steps into the hallway. I passed the painting without stopping, its dark frame holding a face I couldn’t quite trust. Then I turned left and exited the hallway, and turned left once more, coming to a stop in the hush that followed me like a shadow.",210.0,11.0,19.09090909090909,0.580952380952381,0.7786885245901639,0.09569377990430628,4.761904761904762,71.42857142857143,52.38095238095238,4.761904761904762,4.761904761904762,0.0,95.23809523809524,0.0,61.904761904761905,66.66666666666667,104.76190476190476,33.333333333333336,28.571428571428573,233.33333333333334,0.030303030303030304,0.42857142857142855,0.7777777777777778,14.285714285714286,0.0,76.19047619047619,0.0,23.80952380952381,0.0,4.761904761904762,0.46938775510204084
r2r_001_path4480_gpt-5.4-mini,r2r_001_path4480,llm,r2r,r2r_route_story,"I left the bedroom and crossed to the door on the far left, the one that always sticks a little in its frame. Beyond it, the house breathed colder. I moved forward and paused near the top of the stairs, one hand grazing the banister, listening to the soft creak below as if the floor were remembering someone else’s weight.

When I went on, I kept straight ahead and turned into the hallway to the right. The corridor narrowed around me, holding the day in a thin strip of light. I walked until it opened into the sitting area, where the air changed—warmer, faintly scented with dust and old fabric. I stopped just before the small black table beside the couch, close enough to see the glossy surface catch a dim reflection of the lamp, but not close enough to touch it.

Then I walked down the hall again, slower this time, and passed the painting on the left wall. Its colors seemed to shift as I went by, a dark field of brushstrokes that followed me with a patient, almost human attention. At last I went to the nearest end table beside the couch and stood there, one shoulder angled toward the room, as if I had arrived at the edge of some quiet decision.",218.0,10.0,21.8,0.6330275229357798,0.8115942028985508,0.07373271889400923,13.761467889908257,27.522935779816514,32.11009174311926,9.174311926605505,0.0,0.0,68.80733944954129,0.0,36.69724770642202,55.04587155963303,64.22018348623853,18.34862385321101,27.522935779816514,151.37614678899084,0.043478260869565216,0.08333333333333333,0.5,18.34862385321101,0.0,55.04587155963303,0.0,18.34862385321101,0.0,9.174311926605505,0.5757575757575758
r2r_002_path4836_gpt-5.4-mini,r2r_002_path4836,llm,r2r,r2r_route_story,"I left my bedroom and stepped into the hall, turning right as the house seemed to exhale around me. The corridor was dim and familiar, the kind of dark that keeps every old sound in its pockets. At the end, I reached the stairs and went down them carefully, one hand grazing the rail, until I stopped on the first landing. From there the house felt layered, as if I were standing between memories.

I turned right and continued down the hallway, where the wallpaper had begun to peel in small curls like dried leaves. The air grew cooler with each step. I descended the next stairs slowly, listening to the soft complaint of wood beneath my feet, and stopped again, letting the silence settle over me.

A potted plant leaned in the corner, its leaves glossy and dark, and I turned right by it into the narrow hallway beyond. The passage tightened around my shoulders, leading me down to the first set of stairs. I went down just far enough to reach the flat area and waited there, still and quiet, as though the house had been expecting me all along.",192.0,10.0,19.2,0.6302083333333334,0.7933884297520661,0.041884816753926746,5.208333333333333,41.666666666666664,46.875,5.208333333333333,5.208333333333333,0.0,72.91666666666667,0.0,20.833333333333332,52.083333333333336,57.291666666666664,10.416666666666666,20.833333333333332,140.625,0.05555555555555555,0.3,0.5,36.458333333333336,0.0,78.125,0.0,20.833333333333332,0.0,5.208333333333333,0.7777777777777778
